Athletics at the 1960 Summer Olympics - Men's discus throw	/m/0crgrc1	Men's Discus throw		/m/07n7pqw,/m/07n8fzb,/m/07n8fzl	1960 Summer Olympics
Athletics at the 1952 Summer Olympics – Men's 800 metres	/m/0crcd6n	Men's Athletics, 800m		/m/07vyvhc,/m/07vl3_1,/m/07v5ds6	1952 Summer Olympics
Sailing at the 1968 Summer Olympics - Finn	/m/0cm97vp	Finn Class		/m/07jxn3l,/m/07mmmbt,/m/07yglm6	1968 Summer Olympics
Swimming at the 2012 Summer Olympics – Women's 800 metre freestyle	/m/0hzq982	Women's 800m freestyle	Aquatics Centre	/m/0kgsjmv,/m/0kgsjmk,/m/0kgsgy7	2012 Summer Olympics
Equestrian at the 2000 Summer Olympics - Show Jumping Individual	/m/0hzncgf				
Athletics at the 2012 Summer Olympics – Men's javelin throw	/m/0jt0sv6	Men's Javelin throw	Olympic Stadium	/m/0kxjr08,/m/0lkchr0,/m/0lcpvgz	2012 Summer Olympics
Judo at the 2012 Summer Olympics – Women's 70 kg	/m/0h_f79j	Women's Judo, 63-70kg (Middleweight)	ExCeL Exhibition Centre	/m/0lb5sq9,/m/0lfbmz3,/m/0lcjflp,/m/0kfq9jx	2012 Summer Olympics
Canoeing at the 2000 Summer Olympics - Women's K-2 500 metres	/m/04y8wpl				
Swimming at the 1988 Summer Olympics - Women's 50 metre freestyle	/m/05my6sq	Women's 50m freestyle		/m/07k0ms7,/m/07w6srx,/m/07k0mrz,/m/07wrqcm	1988 Summer Olympics
Athletics at the 1928 Summer Olympics - Women's Discus Throw	/m/0521prz	Women's Discus throw		/m/07n660q,/m/07nnrmd,/m/07nds_q	1928 Summer Olympics
Swimming at the 1900 Summer Olympics - Men's 4000 metre freestyle	/m/0bxzrv	Men's 4000m Freestyle		/m/07ntj5y,/m/07nnd3x,/m/07ntjj2	1900 Summer Olympics
Athletics at the 1976 Summer Olympics – Men's 200 metres	/m/0br_zjs	Men's Athletics, 200m		/m/07ygz0k,/m/07yjcyj,/m/07yg_q8	1976 Summer Olympics
Speed skating at the 2002 Winter Olympics – Women's 3000 metres	/m/0b6f8hs	Women's 3000 m			2002 Winter Olympics
Speed skating at the 2002 Winter Olympics – Men's 10000 metres	/m/0b6dgrs	Men's 10000m			2002 Winter Olympics
Equestrian at the 1984 Summer Olympics - Jumping, Individual	/m/07cy9hz	Jumping, individual		/m/07m473f,/m/07d8dyg,/m/07cy9j7	1984 Summer Olympics
Cycling at the 1988 Summer Olympics - Men's Sprint	/m/079rjgv	Men's Track cycling, Sprint individual		/m/079rjh2,/m/07cn3p8,/m/07k0mjr	1988 Summer Olympics
Modern Pentathlon at the 1988 Summer Olympics - Men's Individual	/m/079rjmr	Men's Modern pentathlon		/m/07wrq4k,/m/07cn44n,/m/079rjm_	1988 Summer Olympics
Sailing at the 2000 Summer Olympics - Finn Class	/m/079yv7w	Finn Class		/m/08s3mzf,/m/07bvd4g,/m/079yv8d	2000 Summer Olympics
Athletics at the 1936 Summer Olympics – Men's javelin throw	/m/0bwk0lf	Men's Javelin throw		/m/07nc_w7,/m/07nc_v_,/m/07mx9j0	1936 Summer Olympics
Cycling at the 1900 Summer Olympics - Men's 25 kilometres	/m/0ccmdb	Men's Track Cycling, 25km		/m/07nndtj,/m/07nndts,/m/07nncxm	1900 Summer Olympics
Athletics at the 1896 Summer Olympics - Men's 100 metres	/m/0cb6wz	Men's Athletics, 100m		/m/07w0yps,/m/07w0yq8,/m/07w15tw,/m/07w15tm	1896 Summer Olympics
Athletics at the 1896 Summer Olympics - Men's discus throw	/m/0cbjns	Men's Discus throw		/m/07w0ysw,/m/07w0ys9,/m/07w0yt6	1896 Summer Olympics
Cycling at the 1896 Summer Olympics - Men's sprint	/m/0cbnx8	Men's Track cycling, Sprint individual		/m/07w15y4,/m/07w15xx,/m/07w0z0y	1896 Summer Olympics
Archery at the 1972 Summer Olympics – Men's individual	/m/0dsdfvc	Men's Archery, individual		/m/07n6rr4,/m/07gl9m9,/m/07n7320	1972 Summer Olympics
Athletics at the 1952 Summer Olympics – Men's 1500 metres	/m/0czcx_l	Men's Athletics, 1500m		/m/07v5dpq,/m/07ygmm9,/m/07vl402	1952 Summer Olympics
Cycling at the 1908 Summer Olympics - Men's tandem	/m/0ctb9z			/m/0bb9cvv	1908 Summer Olympics
Gymnastics at the 1896 Summer Olympics - Men's pommel horse	/m/0cdg61	Men's Pommel horse		/m/07w161f,/m/07w1615	1896 Summer Olympics
Swimming at the 1968 Summer Olympics - Women's 100 metre butterfly	/m/09gmz3q	Women's 100m butterfly		/m/07hrbc8,/m/07mmm7t,/m/0n5djbj	1968 Summer Olympics
Swimming at the 1988 Summer Olympics – Women's 200 metre individual medley	/m/09v8c_n	Women's 200m individual medley		/m/07wrqbw,/m/07k0myw,/m/07csnm2	1988 Summer Olympics
Swimming at the 1964 Summer Olympics – Men's 100 metre freestyle	/m/09gls4m	Men's 100m freestyle		/m/07k7wfz,/m/07hxj3h,/m/07htv73	1964 Summer Olympics
Figure skating at the 2010 Winter Olympics – Men's singles	/m/09ghrlk	Figure skating - Men's singles	Pacific Coliseum	/m/0b4dfbw,/m/0b4dff9,/m/0b4dff0	2010 Winter Olympics
Swimming at the 1968 Summer Olympics - Women's 200 metre backstroke	/m/09g95wk	Women's 200m backstroke		/m/07hs09z,/m/07ygljn,/m/07hrb8y	1968 Summer Olympics
Gymnastics at the 1956 Summer Olympics – Men's parallel bars	/m/09gb3n_	Men's Parallel bars		/m/07n7bdp,/m/07nnq0c,/m/07nnq03,/m/07nnq0m	1956 Summer Olympics
Athletics at the 1964 Summer Olympics - Women's 400 metres	/m/09wd_4	Women's Athletics, 400m		/m/07k7vwk,/m/07k7vvx,/m/07k7w9v	1964 Summer Olympics
Snowboarding at the 2010 Winter Olympics – Women's snowboard cross	/m/09gp0h1	Women's Snowboard Cross		/m/0b44k1x,/m/0b44k1n,/m/0b44k24	2010 Winter Olympics
Athletics at the 1988 Summer Olympics - Women's 100 metres hurdles	/m/0273w4g	Women's Athletics, 100m hurdles		/m/07wns2d,/m/07wns24,/m/07k0mby	1988 Summer Olympics
Athletics at the 1920 Summer Olympics - Men's Individual Cross Country	/m/02x5fhz	Men's Athletics, Cross-Country		/m/07nv7g5,/m/07njvpn,/m/07nv7gf	1920 Summer Olympics
Fencing at the 2004 Summer Olympics - Men's team épée	/m/02rz_8y				2004 Summer Olympics
Wrestling at the 1912 Summer Olympics - Greco-Roman light heavyweight	/m/02wz115	Men's Greco-Roman Wrestling, Light Heavyweight		/m/07n9zlq,/m/07nnm90,/m/07nnmws	1912 Summer Olympics
Diving at the 1920 Summer Olympics - Men's 10 metre platform	/m/0278zgn	Men's 10 metre platform		/m/07nb5gv,/m/04dp_l1,/m/07njvr4	1920 Summer Olympics
Cycling at the 1992 Summer Olympics - Men's individual road race	/m/02qx7w8	Men's Road cycling, individual road race		/m/07z0jwh,/m/07zj76f,/m/05t_h83	1992 Summer Olympics
Athletics at the 1984 Summer Olympics - Men's Decathlon	/m/03cwx5h	Men's Decathlon		/m/07fp5vy,/m/07gz3dc,/m/07fp5w6	1984 Summer Olympics
Judo at the 2004 Summer Olympics - Men's Extra Lightweight (-60 kg)	/m/02r4bwz	Men's Judo, - 60 kg Men (extra lightweight)		/m/07963rb,/m/0796ssc,/m/07b0sk5,/m/07b08ps	2004 Summer Olympics
Gymnastics at the 1912 Summer Olympics - Men's team	/m/027s0hv				1912 Summer Olympics
Archery at the 2004 Summer Olympics - Men's individual	/m/0285018	Men's Archery, individual		/m/07b01d9,/m/07b0shf,/m/07b00ww	2004 Summer Olympics
Canoeing at the 2004 Summer Olympics - Men's K-2 500 metres	/m/025w8cl			/m/07ns43p	2004 Summer Olympics
Roller hockey at the 1992 Summer Olympics - Semi-finals	/m/026pc4g				1992 Summer Olympics
Swimming at the 1992 Summer Olympics - Men's 4 x 100 metre medley relay	/m/0dgx32			/m/04gcwqs	1992 Summer Olympics
Shooting at the 1908 Summer Olympics - Men's 300 metre rifle, three positions	/m/0d1cff	Men's 300m Free Rifle, 3 Positions		/m/09k3qc7,/m/07yghn9,/m/07yghnk	1908 Summer Olympics
Athletics at the 1932 Summer Olympics - Men's marathon	/m/0cm8bp5	Men's Marathon		/m/07w2bzs,/m/07ygjjm,/m/07ygjm3	1932 Summer Olympics
Tennis at the 1908 Summer Olympics - Women's Singles	/m/0d9c4j	Women's Tennis, singles		/m/07v_4rd,/m/07v_4r4,/m/07v_4rn	1908 Summer Olympics
Cross-Country Skiing at the 1952 Winter Olympics - Men's 50 km	/m/0cm85b	Men's Cross-country, 50km		/m/07q9d5x,/m/07q9d5n,/m/07q9czw	1952 Winter Olympics
Athletics at the 1948 Summer Olympics – Men's hammer throw	/m/0cmbt07	Men's Hammer throw		/m/07mvkn7,/m/07ncqzf,/m/07nnsvf	1948 Summer Olympics
Swimming at the 1908 Summer Olympics - Men's 100 metre backstroke	/m/0d49jk	Men's 100m backstroke		/m/07v_4n5,/m/07yghjq,/m/07yghq1	1908 Summer Olympics
Wrestling at the 1924 Summer Olympics - Men's Greco-Roman Heavyweight	/m/07nnh0s	Men's Greco-Roman Wrestling, Heavyweight +82.5		/m/07nnh1k,/m/07nnhcl,/m/07tyld4	1924 Summer Olympics
Equestrian at the 1980 Summer Olympics - Individual Eventing	/m/07nhxcj	Eventing, individual		/m/07nhxp2,/m/07nwkwn,/m/07nhxcr	1980 Summer Olympics
Athletics at the 1972 Summer Olympics - Men's 1500 metres	/m/07n6rrd	Men's Athletics, 1500m		/m/07n6rrm,/m/07n737j,/m/07n6spq	1972 Summer Olympics
Wrestling  at the 1936 Summer Olympics - Greco-Roman Bantamweight	/m/07mxbcd	Men's Greco-Roman Wrestling, Bantamweight -56kg		/m/07nc_rf,/m/07mxbcr,/m/07ngt01	1936 Summer Olympics
Nordic Combined at the 1924 Winter Olympics - Individual	/m/07nxg0c	Men's Nordic Combined, Individual		/m/07nyn6r,/m/07nyn70,/m/07nyn7b	1924 Winter Olympics
Gymnastics at the 1992 Summer Olympics – Women's rhythmic individual all-around	/m/080f2fk	Women's Rhythmic gymnastics, individual all-round		/m/07ylf2d,/m/07ylfq4,/m/07z068h	1992 Summer Olympics
Alpine Skiing at the 1952 Winter Olympics - Men's Slalom Men	/m/07q9cyr	Men's Slalom		/m/07q9cy_,/m/07qs4yt,/m/07qs4zp	1952 Winter Olympics
Figure Skating at the 1998 Winter Olympics - Men's Singles	/m/07sgjxx	Figure skating - Men's singles		/m/07t5dk8,/m/07sgjy4,/m/07sgmth	1998 Winter Olympics
Cross-Country Skiing at the 1992 Winter Olympics - Men's 50km freestyle	/m/07tg02c	Men's 50km freestyle		/m/07vd3gz,/m/07vd3gq,/m/07tg02m	1992 Winter Olympics
Wrestling at the 1928 Summer Olympics - Men's Freestyle Light Heavyweight	/m/07ndsxw	Men's Freestyle Wrestling, Light Heavyweight 79-87kg		/m/09jyd1k,/m/07ngp16,/m/07ndsy2	1928 Summer Olympics
Modern pentathlon at the 1920 Summer Olympics - Men's Individual	/m/08df9nq	Men's Modern pentathlon		/m/07njvw6,/m/07njvwh,/m/07njvwr	1920 Summer Olympics
Alpine Skiing at the 1988 Winter Olympics - Men's Slalom	/m/07th7qy	Men's Slalom		/m/07th9vd,/m/07th9vn,/m/07th7r5	1988 Winter Olympics
Gymnastics at the 2004 Summer Olympics - Women's Trampoline	/m/04syzh	Women's trampoline		/m/0799zk4,/m/07b019t,/m/04h09gm	2004 Summer Olympics
Shooting at the 2008 Summer Olympics - Men's 50 metre pistol	/m/04g7fjv	Men's 50m pistol	Beijing Shooting Range Hall	/m/04gc3w5,/m/07w1dh6,/m/04gc3wr	2008 Summer Olympics
Swimming at the 2008 Summer Olympics - Men's 400 metre freestyle	/m/04g7f8y	Men's 400m freestyle	Beijing National Aquatics Centre	/m/07w1bhs,/m/04g7yw7,/m/04g7yvg	2008 Summer Olympics
Athletics at the 1980 Summer Olympics - Women's 100 metres	/m/05c1hcb	Women's Athletics, 100m		/m/07nhw_0,/m/07npk4f,/m/07npk45	1980 Summer Olympics
Canoeing at the 1996 Summer Olympics - Men's C-2 500 metres	/m/04yh43s				
Swimming at the 1936 Summer Olympics - Women's 100 metre freestyle	/m/04y6wtr	Women's 100m freestyle		/m/07ngt5z,/m/07mxb6m,/m/07ngsxs	1936 Summer Olympics
Canoeing at the 2000 Summer Olympics - Men's slalom C-1	/m/04yf082	Men's Slalom C-1 (canoe single)		/m/07fxmf0,/m/07fxmfc,/m/07bt_rm	2000 Summer Olympics
Cycling at the 2008 Summer Olympics - Women's Points Race	/m/04g7gfd	Women's Track cycling, points race	Laoshan Velodrome	/m/04h64jk,/m/07w4b0_,/m/04h64hs	2008 Summer Olympics
Gymnastics at the 2008 Summer Olympics - Men's parallel bars	/m/04g7g4g	Men's Parallel bars	Beijing National Indoor Stadium	/m/04hb8h0,/m/04hb8gp,/m/04hb8h9	2008 Summer Olympics
Athletics at the 2008 Summer Olympics - Men's 20 km walk	/m/04g2sh3	Men's 20km walk	Beijing National Stadium	/m/04gdzjj,/m/04gdzjv,/m/04gdzj7	2008 Summer Olympics
Sailing at the 2012 Summer Olympics – Men's sailboard	/m/0jwypr4	Men's Sailboard		/m/0l2386d,/m/0l239w6,/m/0l239wf	2012 Summer Olympics
Fencing at the 2012 Summer Olympics - Women's sabre	/m/0jt12qw	Women's Sabre individual	ExCeL Exhibition Centre	/m/0l5tqtq,/m/0l4jyvg,/m/0lf2n4g	2012 Summer Olympics
Canoeing at the 2012 Summer Olympics – Men's C-2 1000 metres	/m/0jt2ns9	Men's C-2 1000m (canoe double)	Dorney Lake	/m/0l4mfmr,/m/0l627gm,/m/0l0nmtm	2012 Summer Olympics
Weightlifting at the 2012 Summer Olympics – Men's 94 kg	/m/0j243_m	Men's Weightlifting, Middle Heavyweight 85-94 kg	ExCeL Exhibition Centre	/m/0l78vxb,/m/0lcs5qn,/m/0kmk1r4	2012 Summer Olympics
Cycling at the 2012 Summer Olympics – Women's road race	/m/0hzqrjp	Women's Road cycling, individual road race	The Mall	/m/0kd2y34,/m/0kd2y2l,/m/0kd2y2w	2012 Summer Olympics
Cycling at the 2012 Summer Olympics – Men's sprint	/m/0j240fm	Men's Track cycling, Sprint individual	London Velopark	/m/0kjf4w0,/m/0l2wlgs,/m/0l0nst6	2012 Summer Olympics
Ice hockey at the 1968 Winter Olympics	/m/05488b	Men's Ice Hockey			
Canoeing at the 1996 Summer Olympics - Women's K-4 500 metres	/m/04yf3n1				1996 Summer Olympics
Weightlifting at the 1932 Summer Olympics - Men's Lightweight 60-67.5 kg	/m/04ygqzy	Men's Weightlifting, Lightweight 60-67.5kg		/m/07w2c9v,/m/07w3y8z,/m/07ygjxk	1932 Summer Olympics
Equestrian at the 2004 Summer Olympics - Team jumping	/m/067tx2				2004 Summer Olympics
Cycling at the 1936 Summer Olympics - Men's 4000m team pursuit	/m/065fncx			/m/065fncm	
Swimming at the 1936 Summer Olympics - Men's 1500 metre freestyle	/m/04ybf_j	Men's 1500m freestyle		/m/07nc__n,/m/07n6tgz,/m/07nc__x	1936 Summer Olympics
Swimming at the 1932 Summer Olympics - Men's 100 metre backstroke	/m/04yfk2m	Men's 100m backstroke		/m/07w3yfb,/m/07w3yf2,/m/07w3yfl	1932 Summer Olympics
Cycling at the 1928 Summer Olympics - Men's tandem	/m/06_wdy8				
Cross-Country Skiing at the 2006 Winter Olympics – Women's Sprint Individual	/m/065_qfp	Women's Individual Sprint		/m/07rcyv9,/m/07rcykg,/m/07tll_k	2006 Winter Olympics
Cycling at the 1924 Summer Olympics – Men's Individual Time Trial	/m/06w5bzm	Men's Road Cycling, Individual Time Trial		/m/0988rx4,/m/0988rww,/m/0988rxf	1924 Summer Olympics
Equestrian at the 1988 Summer Olympics - Jumping, Individual	/m/079rj3j	Jumping, individual		/m/07w6sgh,/m/079rj3s,/m/07wnsb2	1988 Summer Olympics
Speed Skating at the 1992 Winter Olympics – Women’s 5000m	/m/06547hq	Women's 5000 m		/m/07tg07w,/m/06547hn,/m/07tg1jy	1992 Winter Olympics
Judo at the 1988 Summer Olympics - Men's Heavyweight (+95kg)	/m/079rjq_	Men's Judo, +95 (Heavyweight)		/m/07k0mpn,/m/079rjr7,/m/07wnsg_,/m/07cn445	1988 Summer Olympics
Swimming at the 1972 Summer Olympics - Men's 4 x 100 metre freestyle relay	/m/09k4jq_	Men's 4x100m freestyle relay		/m/05ch11w	1972 Summer Olympics
Modern pentathlon at the 1920 Summer Olympics	/m/09fmdj				1920 Summer Olympics
Rowing at the 1996 Summer Olympics – Men's coxless pairs	/m/09tmzq1	Men's Pairs without coxswain		/m/09tmzpx	1996 Summer Olympics
Gymnastics at the 1960 Summer Olympics – Women's vault	/m/09gn4d8	Women's Vault		/m/07mt867,/m/07msld5,/m/07mt86j	1960 Summer Olympics
Swimming at the 1968 Summer Olympics - Women's 4 x 100 metre medley relay	/m/09gcyly				
Athletics at the 1964 Summer Olympics - Men's discus throw	/m/09tq_8	Men's Discus throw		/m/07htt_8,/m/07htt_p,/m/07kktkn	1964 Summer Olympics
Archery at the 1988 Summer Olympics - Men's individual	/m/09v1ssr	Men's Archery, individual		/m/07w6rvm,/m/07wns07,/m/07cn399	1988 Summer Olympics
Volleyball at the 1968 Summer Olympics – Men's volleyball	/m/09v6ppc				
Fencing at the 1960 Summer Olympics – Men's team sabre	/m/0dsdjfn				
Cycling at the 1908 Summer Olympics - Men's 100 kilometres	/m/0cq_3d	Men's Track Cycling, 100km		/m/097_0hp,/m/07v_4f9,/m/097_0h_	1908 Summer Olympics
Athletics at the 2000 Summer Olympics - Men's Long Jump	/m/04y66h2	Men's Long jump		/m/079ytwp,/m/07bxd0z,/m/07bw1bg	2000 Summer Olympics
Speed Skating at the 1956 Winter Olympics - Men's 500m	/m/05c42qp	Men's 500m		/m/07r8jwv,/m/07r8jw9,/m/07r8kby	1956 Winter Olympics
Ice hockey at the 1984 Winter Olympics	/m/05fqdk	Men's Ice Hockey			
Basketball at the 1952 Summer Olympics	/m/061tky	Men's basketball		/m/05ywdd3	
Canoeing at the 1948 Summer Olympics - Men's K-2 1000 metres	/m/04ld1w9				
Canoeing at the 1936 Summer Olympics - Men's K-2 10000 metres	/m/04jc7jp				
Gymnastics at the 1996 Summer Olympics – Men's artistic individual all-around	/m/076zt1x	Men's Gymnastics, individual all-round		/m/082j899,/m/09dsc74,/m/083jd1r	1996 Summer Olympics
Rowing at the 1908 Summer Olympics - Men's coxed eights	/m/0c_wq4				1908 Summer Olympics
Boxing at the 1964 Summer Olympics - Featherweight	/m/0bm4xc	Men's Boxing, Featherweight 54 - 57 kg		/m/07kzy4r,/m/07hxhzl,/m/07htv19,/m/07gq170	1964 Summer Olympics
Gymnastics at the 1956 Summer Olympics – Women's team portable apparatus	/m/09g7bk9				
Swimming at the 1964 Summer Olympics – Men's 400 metre freestyle	/m/09gllg5	Men's 400m freestyle		/m/07hxj3w,/m/07k7v_d,/m/07htv7p	1964 Summer Olympics
Diving at the 2012 Summer Olympics – Men's 10 metre platform	/m/0jt51fn	Men's 10 metre platform	Aquatics Centre	/m/0krp527,/m/0krp4x8,/m/0krp4z2	2012 Summer Olympics
Swimming at the 2012 Summer Olympics – Women's 100 metre freestyle	/m/0hzn91d	Women's 100m freestyle	Aquatics Centre	/m/0khm9w3,/m/0kw2xmn,/m/0l2yzm0	2012 Summer Olympics
Football at the 1948 Summer Olympics	/m/0gyf83				
Athletics at the 2012 Summer Olympics – Women's 200 metres	/m/0jt88_2	Women's Athletics, 200m	Olympic Stadium	/m/0km78lb,/m/0kmjy1q,/m/0kmbz4w	2012 Summer Olympics
Fencing at the 2012 Summer Olympics - Women's Épée, Individual	/m/0jt3_04	Women's Épée individual	ExCeL Exhibition Centre	/m/0kdsm36,/m/0lcjz2b,/m/0kjtx0l	2012 Summer Olympics
Football at the 1956 Summer Olympics	/m/0h00rk			/m/05ym2fs	
Fencing at the 1996 Summer Olympics – Women's foil	/m/0j27gy5				
Wrestling at the 1948 Summer Olympics - Men's Greco-Roman Lightweight	/m/07n8kjw	Men's Greco-Roman Wrestling, Lightweight 62-67 kg		/m/07n8kk2,/m/07ncr3g,/m/07nnsnw	1948 Summer Olympics
Boxing at the 1972 Summer Olympics - Light Flyweight	/m/07mf8l7	Men's Boxing, - Light Flyweight -48kg		/m/094wyyd,/m/07n6rwd,/m/07mf8lg,/m/07n6s1q	1972 Summer Olympics
Modern Pentathlon at the 1948 Summer Olympics - Men's Individual	/m/07mvktx	Men's Modern pentathlon		/m/07mvkv4,/m/07n8kfw,/m/07n8kg3	1948 Summer Olympics
Athletics at the 1976 Summer Olympics - Women's Long Jump	/m/07ygnwp	Women's Long jump		/m/07ygz5x,/m/07yj6qw,/m/07ygnwy	1976 Summer Olympics
Athletics at the 1976 Summer Olympics - Men's 1500 metres	/m/07yj9sk	Men's Athletics, 1500m		/m/07yjfjn,/m/07yjdcv,/m/07yj9st	1976 Summer Olympics
Judo  at the 1976 Summer Olympics - Men's Lightweight (63kg)	/m/07yjd13	Men's Judo, -63 (Lightweight)		/m/07yks58,/m/07yjd1c,/m/07yks50,/m/07yjfpg	1976 Summer Olympics
Athletics at the 1952 Summer Olympics - Women's High Jump	/m/07vcwxc	Women's High jump		/m/07vyvhm,/m/07vyvhw,/m/07vcwxm	1952 Summer Olympics
Cycling at the 1996 Summer Olympics - Women's Sprint	/m/07zkdc4	Women's Track cycling, sprint		/m/07zkdcf,/m/083jcws,/m/083jcxc	1996 Summer Olympics
Cross Country Skiing at the 1994 Winter Olympics - Women's 5km	/m/07t63t1	Women's 5km		/m/07t63t9,/m/07t79ts,/m/07t7gqj	1994 Winter Olympics
Weightlifting at the 1948 Summer Olympics - Men's Light Heavyweight 75-82.5 kg	/m/07mvl15	Men's Weightlifting, Light Heavyweight 75-82.5kg		/m/07n8khm,/m/07mvl1y,/m/07mvl1d	1948 Summer Olympics
Weightlifting at the 1956 Summer Olympics - Men's Light Heavyweight 75-82.5 kg	/m/07n7bqz	Men's Weightlifting, Light Heavyweight 75-82.5kg		/m/07n93vq,/m/07n7br5,/m/07n93vz	1956 Summer Olympics
Athletics at the 1972 Summer Olympics - Women's Long Jump	/m/07j0700	Women's Long jump		/m/07n6rq2,/m/07j0708,/m/07mf87z	1972 Summer Olympics
Speed Skating at the 1964 Winter Olympics - Women's 1500m	/m/07shyzj	Women's 1500m		/m/07shyzs,/m/07sj00f,/m/07sh_wp	1964 Winter Olympics
Gymnastics at the 1988 Summer Olympics – Women's Vault	/m/07k5hlk	Women's Vault		/m/07wrq3z,/m/07wrq3n,/m/07cn3z_	1988 Summer Olympics
Archery at the 1988 Summer Olympics - Women's Individual	/m/07wns0j	Women's Archery, individual		/m/07wp4rd,/m/07wp4r0,/m/07wns13	1988 Summer Olympics
Wrestling at the 1952 Summer Olympics - Men's Greco-Roman Flyweight	/m/07vcxdd	Men's Greco Roman Wrestling - 52 kg		/m/07vcxdn,/m/07vqqyx,/m/07vqr1g	1952 Summer Olympics
Rowing at the 1976 Summer Olympics - Men's Single Sculls	/m/07yj6wr	Men's Single sculls		/m/07yjb4b,/m/07yjfq5,/m/07yj6w_	1976 Summer Olympics
Ski Jumping at the 1968 Winter Olympics - Large Hill	/m/07t4y5t	Men's Large hill individual		/m/07t50wz,/m/07t4y61,/m/07t50x6	1968 Winter Olympics
Weightlifting at the 1952 Summer Olympics - Men's Featherweight 56-60 kg	/m/07vcx8c	Men's Weightlifting, Featherweight 56-60kg		/m/07vcy7q,/m/07ygmkt,/m/07vcx8m	1952 Summer Olympics
Speed Skating at the 1964 Winter Olympics - Men's 10000m	/m/07shz32	Men's 10000m		/m/07shz3b,/m/07sh_r4,/m/07sh_yp	1964 Winter Olympics
Cross-Country Skiing at the 1980 Winter Olympics - Men's 15km	/m/07thdg5	Men's Cross-Country, 15 km		/m/07thkwx,/m/07thlq8,/m/07thdgf	1980 Winter Olympics
Alpine Skiing at the 1976 Winter Olympics - Men's Slalom	/m/07tl6xb	Men's Slalom		/m/07tl7yn,/m/07tl6xl,/m/07tl7yx	1976 Winter Olympics
Alpine Skiing at the 1964 Winter Olympics - Men's Downhill	/m/07shz3l	Men's Downhill		/m/07shz3v,/m/07sj00p,/m/07sj02f	1964 Winter Olympics
Equestrian at the 1980 Summer Olympics - Jumping, Individual	/m/07nhxd0	Jumping, individual		/m/07nwlbg,/m/07nvc8j,/m/07nhxd7	1980 Summer Olympics
Sailing at the 1976 Summer Olympics - Finn Class	/m/07ygpt0	Finn Class		/m/07ygpt8,/m/07yj734,/m/07yjd2d	1976 Summer Olympics
Wrestling at the 1960 Summer Olympics - Men's Greco-Roman Heavyweight	/m/07msltt	Men's Greco-Roman Wrestling, Heavyweight +87		/m/07tzg4c,/m/07mslv0,/m/07nnp4y	1960 Summer Olympics
Boxing at the 1984 Summer Olympics - Bantamweight	/m/07gz30s	Men's Boxing, Bantamweight 51 - 54kg		/m/07m47jv,/m/07gz31h,/m/07j4sj5,/m/07m476s	1984 Summer Olympics
Speed Skating at the 1992 Winter Olympics - Men's 5000m	/m/07tg07c	Speed skating - Men's 5000m		/m/07vd3q9,/m/07tg07m,/m/07vd3qk	1992 Winter Olympics
Wrestling at the 1968 Summer Olympics - Men's Greco-Roman Light Heavyweight	/m/07jxn0m	Men's Greco-Roman Wrestling, Light Heavyweight 87-97kg		/m/07mmmpr,/m/07nd_cz,/m/07jxn0w	1968 Summer Olympics
Alpine Skiing at the 1980 Winter Olympics - Women's Giant Slalom	/m/07thd8p	Women's Giant Slalom		/m/07thksn,/m/07thd8y,/m/07thksx	1980 Winter Olympics
Alpine skiing at the 2010 Winter Olympics – Women's downhill	/m/080hvwp	Women's Downhill	Whistler-Blackcomb	/m/0b4cts9,/m/0b4ctsk,/m/0b44f1q	2010 Winter Olympics
Figure Skating at the 1980 Winter Olympics - Men's Singles	/m/07thdc5	Figure skating - Men's singles		/m/07thdcf,/m/07thkvd,/m/07thkvn	1980 Winter Olympics
Nordic Combined at the 1968 Winter Olympics - Individual	/m/07t4y4r	Men's Nordic Combined, Individual		/m/07t50vz,/m/07t50w6,/m/07t4y4_	1968 Winter Olympics
Boxing at the 1996 Summer Olympics - Middleweight	/m/07zjbz9	Men's Boxing, Middleweight 71-75kg		/m/07zjbzk,/m/07_4433,/m/093hz34,/m/07zvc61	1996 Summer Olympics
Tennis at the 2004 Summer Olympics - Women's Doubles	/m/0cpk1v			/m/09k1k9n,/m/09k1k9_,/m/09k1k99	2004 Summer Olympics
Shooting at the 1976 Summer Olympics – Trap	/m/0crgfbm	Olympic trap		/m/07yjfqp,/m/07yjd37,/m/07ygzd6	1976 Summer Olympics
Cycling at the 1908 Summer Olympics - Men's 660 yards	/m/0clw7c	Men's Track Cycling, 660 yds		/m/097_5g_,/m/07yghh5,/m/07v_4gb	1908 Summer Olympics
Athletics at the 1932 Summer Olympics - Men's discus throw	/m/0bmbw35	Men's Discus throw		/m/07v_q2w,/m/07w3y6q,/m/07v_t4p	1932 Summer Olympics
Athletics at the 1928 Summer Olympics – Men's 110 metre hurdles	/m/0bbzp75	Men's Athletics, 110m hurdles		/m/07n675y,/m/07nnrvd,/m/07n65vz	1928 Summer Olympics
Athletics at the 1932 Summer Olympics - Women's discus throw	/m/0bmkbr0	Women's Discus throw		/m/07v_t4y,/m/07v_q3c,/m/07ygjlm	1932 Summer Olympics
Nordic Skiing at the 1952 Winter Olympics - Men's 4 x 10 km Relay	/m/0cm84_				1952 Winter Olympics
Sailing at the 1932 Summer Olympics – Snowbird	/m/0cc6kfh				
Athletics at the 1992 Summer Olympics - Men's decathlon	/m/03ckrqy	Men's Decathlon		/m/07zj6_1,/m/07ylj0t,/m/07z062b	1992 Summer Olympics
